timestamp,error 5%,error 10%,error 15%
"01/21/2019, 22:36:00",0.9955885868,0.9864038506,0.9886002605
"01/21/2019, 22:38:00",0.9947805748,0.9935095245,0.9978503303
"01/21/2019, 22:40:00",0.993017242,0.9813172469,0.9979971867
"01/21/2019, 22:42:00",0.9754347825,0.9897008689,0.9987352012
"01/21/2019, 22:44:00",0.9907894293,0.9578946438,0.9934313024
"01/21/2019, 22:46:00",0.9719486911,0.9921695427,0.9923730137
"01/21/2019, 22:48:00",0.3385568154,0.2966951251,0.9926644534
"01/21/2019, 22:50:00",0.9955265924,0.9996006102,0.940918459
"01/21/2019, 22:52:00",0.9916737649,0.9560589705,0.9862520511
"01/21/2019, 22:54:00",0.9810667438,0.9791025756,0.9527043034
"01/21/2019, 22:56:00",0.9834090332,0.9919250658,0.9959864121
"01/21/2019, 22:58:00",0.9981909999,0.9286514298,0.9956174778
"01/21/2019, 23:00:00",0.989835593,0.9843813485,0.9963447747
"01/21/2019, 23:02:00",0.9956801071,0.9919333038,0.9974573124
"01/21/2019, 23:04:00",0.998133588,0.9693253787,0.9801537318
"01/21/2019, 23:06:00",0.9990531171,0.9439004986,0.9861200351
"01/21/2019, 23:08:00",0.9846095231,0.9894223023,0.3390055353
"01/21/2019, 23:10:00",0.9946132333,0.9777916958,0.9924039382
"01/21/2019, 23:12:00",0.9968662465,0.9740364092,0.988857482
"01/21/2019, 23:14:00",0.9610975907,0.89555464,0.9857417814
"01/21/2019, 23:16:00",0.9897004975,0.976386397,0.9812254462
"01/21/2019, 23:18:00",0.992471637,0.9696906087,0.9860324793
"01/21/2019, 23:20:00",0.9674949961,0.992465893,0.9830461236
"01/21/2019, 23:22:00",0.9838520392,0.9894389752,0.9668057631
"01/21/2019, 23:24:00",0.8960852733,0.9772777615,0.9931071684
"01/21/2019, 23:26:00",0.9977932071,0.9975989446,0.9962616286
"01/21/2019, 23:28:00",0.9620943813,0.9649745306,0.9942682729
"01/21/2019, 23:30:00",0.9992407714,0.3257376355,0.9247310588
"01/21/2019, 23:32:00",0.9951522717,0.9984604141,0.9601957412
"01/21/2019, 23:34:00",0.967941913,0.9941546859,0.9250551598
"01/21/2019, 23:36:00",0.9910062936,0.9973809313,0.9806652466
"01/21/2019, 23:38:00",0.9865871294,0.9976933652,0.9993476883
"01/21/2019, 23:40:00",0.9961307083,0.9975051965,0.9761388835
"01/21/2019, 23:42:00",0.9926769512,0.9653031539,0.9687325876
"01/21/2019, 23:44:00",0.9992130434,0.9917494775,0.9875935074
"01/21/2019, 23:46:00",0.9940197792,0.9868601614,0.9945999228
"01/21/2019, 23:48:00",0.8609767772,0.7107656497,0.938967556
"01/21/2019, 23:50:00",0.9968517952,0.9915112914,0.9873210201
"01/21/2019, 23:52:00",0.9938982934,0.9888702827,0.9828004959
"01/21/2019, 23:54:00",0.9983597596,0.9789928664,0.9467577297
"01/21/2019, 23:56:00",0.9993216166,0.9973791091,0.9063558523
"01/21/2019, 23:58:00",0.9973172927,0.9847369477,0.9510685404
"01/22/2019, 00:00:00",0.9983898361,0.9421307453,0.9107055162
"01/22/2019, 00:02:00",0.9978021506,0.9969087473,0.9517556578
"01/22/2019, 00:04:00",0.9971013625,0.9988840058,0.9893403007
"01/22/2019, 00:06:00",0.9177016379,0.9964881222,0.9971470093
"01/22/2019, 00:08:00",0.9953264493,0.9557903799,0.9990106167
"01/22/2019, 00:10:00",0.9986078882,0.9786662026,0.991264664
"01/22/2019, 00:12:00",0.9988260401,0.9992039799,0.9985380038
"01/22/2019, 00:14:00",0.9996870185,0.9989186511,0.9955084335
"01/22/2019, 00:16:00",0.9950779251,0.9986598447,0.9989313809
"01/22/2019, 00:18:00",0.9965810564,0.9968888962,0.9956337774
"01/22/2019, 00:20:00",0.9568642935,0.9989011691,0.9970644946
"01/22/2019, 00:22:00",0.9984494568,0.9949543101,0.9378269326
"01/22/2019, 00:24:00",0.9869510987,0.9979102404,0.9923473355
"01/22/2019, 00:26:00",0.9941759433,0.9995206865,0.9984918819
"01/22/2019, 00:28:00",0.9988033599,0.9779518182,0.8575736507
"01/22/2019, 00:30:00",0.8653453564,0.3116279724,0.9931331152
"01/22/2019, 00:32:00",0.9960962567,0.9863555807,0.9860592175
"01/22/2019, 00:34:00",0.9965636627,0.9762204158,0.9992874923
"01/22/2019, 00:36:00",0.9973606179,0.9963431458,0.9992107961
"01/22/2019, 00:38:00",0.9778054831,0.9846390368,0.9391236238
"01/22/2019, 00:40:00",0.9941222903,0.9986433489,0.9986119365
"01/22/2019, 00:42:00",0.9962109057,0.9959550737,0.9920838141
"01/22/2019, 00:44:00",0.9887308778,0.9915745814,0.9149560174
"01/22/2019, 00:46:00",0.9947125532,0.9951194545,0.992819572
"01/22/2019, 00:48:00",0.3795258768,0.9970633271,0.9958075102
"01/22/2019, 00:50:00",0.9635459719,0.9991438489,0.993427983
"01/22/2019, 00:52:00",0.991089845,0.9917450387,0.9721023208
"01/22/2019, 00:54:00",0.9993046494,0.984076805,0.992921599
"01/22/2019, 00:56:00",0.9587542531,0.9990760636,0.99846803
"01/22/2019, 00:58:00",0.9962360474,0.999871519,0.985099935
"01/22/2019, 01:00:00",0.999849188,0.9989296635,0.9988541146
"01/22/2019, 01:02:00",0.9952254327,0.9967536766,0.9980180587
"01/22/2019, 01:04:00",0.9989692403,0.9888801982,0.9448801152
"01/22/2019, 01:06:00",0.9800021101,0.9914422616,0.9940703062
"01/22/2019, 01:08:00",0.9941981439,0.9937391928,0.98414688
"01/22/2019, 01:10:00",0.9929751747,0.9841496276,0.9973346058
"01/22/2019, 01:12:00",0.9995192448,0.9948057215,0.9924270167
"01/22/2019, 01:14:00",0.9815248564,0.9997689706,0.9936711954
"01/22/2019, 01:16:00",0.995484516,0.9993314944,0.9987152725
"01/22/2019, 01:18:00",0.8636211083,0.7498145791,0.9956715061
"01/22/2019, 01:20:00",0.992399184,0.9859823672,0.99514292
"01/22/2019, 01:22:00",0.9922994172,0.9988008221,0.9624815698
"01/22/2019, 01:24:00",0.9992916536,0.990458423,0.9956459837
"01/22/2019, 01:26:00",0.9983379383,0.9670155012,0.8929311874
"01/22/2019, 01:28:00",0.3517440176,0.9913441624,0.3740713735
"01/22/2019, 01:30:00",0.903307657,0.9974005712,0.9091863782
"01/22/2019, 01:32:00",0.9834310277,0.9815614189,0.9908548201
"01/22/2019, 01:34:00",0.9676258147,0.8833922062,0.9788888109
"01/22/2019, 01:36:00",0.9950259026,0.9841611612,0.9959645509
"01/22/2019, 01:38:00",0.9897092162,0.923958998,0.984643456
"01/22/2019, 01:40:00",0.9876481588,0.9982171934,0.9965272522
"01/22/2019, 01:42:00",0.9933755988,0.9988548748,0.9931161276
"01/22/2019, 01:44:00",0.9938935748,0.9833742812,0.6820049175
"01/22/2019, 01:46:00",0.9953957366,0.9991273858,0.990013463
"01/22/2019, 01:48:00",0.9994075624,0.6628851385,0.3314089587
"01/22/2019, 01:50:00",0.999090859,0.9868652113,0.9864938307
"01/22/2019, 01:52:00",0.9984042384,0.9997502938,0.9962561483
"01/22/2019, 01:54:00",0.9958731113,0.9919817716,0.9950411556
"01/22/2019, 01:56:00",0.9804221462,0.9987114961,0.9820097304
"01/22/2019, 01:58:00",0.996681921,0.9555763222,0.9956001296
"01/22/2019, 02:00:00",0.9360904941,0.9629993718,0.892909142
"01/22/2019, 02:02:00",0.9234292458,0.8972111247,0.9725523078
"01/22/2019, 02:04:00",0.432185219,0.9162419573,0.9196013477
"01/22/2019, 02:06:00",0.9372388054,0.9584424201,0.860487468
"01/22/2019, 02:08:00",0.9112087139,0.9602494971,0.9470984243
"01/22/2019, 02:10:00",0.6720037946,0.8013864012,0.6391808274
"01/22/2019, 02:12:00",0.6516821226,0.9582103669,0.7989807126
"01/22/2019, 02:14:00",0.7556578862,0.9920745856,0.4271447275
